,daysOnMovoto,listDate,listingAgent,listPrice,lotSize,sqftTotal,mlsNumber,bath,bed,officeListName,propertyType,yearBuilt,zipCode,path,status,houseRealStatus,createdAt,onMarketDateTime,priceRaw,geo.state,geo.city,geo.zipcode,geo.address
1065,179,2020-11-03 00:00:00,Michael Broermann,445815,0,642,509306,1,1,Group MB,CONDO,2001,94107,san-francisco-ca/855-folsom-st-316-san-francisco-ca-94107-110_394938/for-sale/,Active,ACTIVE,2020-11-04 18:36:38,2020-11-03 00:00:00,445815,CA,San Francisco,94107,855 Folsom St #316
1067,183,2020-10-23 00:00:00,Robyn Kaufman,2199000,0,1462,508755,3,3,Compass,CONDO,2008,94105,san-francisco-ca/333-main-st-9b-san-francisco-ca-94105/pid_1rvyoad48g/for-sale/,Active,ACTIVE,2020-10-31 23:21:16,2020-10-23 00:00:00,2199000,CA,San Francisco,94105,333 Main St #9B
1068,185,2020-10-29 00:00:00,Garrett Frakes,1175000,0,654,509096,1,1,Polaris Pacific,CONDO,2020,94107,san-francisco-ca/2177-3rd-st-apt-423-san-francisco-ca-94107-110_509096/for-sale/,Active,ACTIVE,2020-10-29 20:01:40,2020-10-29 00:00:00,1175000,CA,San Francisco,94107,2177 3rd St #423
1070,185,2020-08-28 00:00:00,Alek Keytiyev,975000,0,1821,504889,3,3,Compass,CONDO,2010,94124,san-francisco-ca/5900-3rd-st-2215-san-francisco-ca-94124/pid_kfv0oad48g/for-sale/,Active,ACTIVE,2020-10-29 17:21:37,2020-08-28 00:00:00,975000,CA,San Francisco,94124,5900 3rd St #2215
1071,186,2020-07-11 00:00:00,Gregg Lynn,1795000,0,1325,508760,2,2,Sotheby's International Realty,CONDO,2017,94109,san-francisco-ca/1450-franklin-st-apt-802-san-francisco-ca-94109-110_508760/for-sale/,Active,ACTIVE,2020-10-29 00:16:23,2020-07-11 00:00:00,1795000,CA,San Francisco,94109,1450 Franklin St #802
1072,186,2020-10-19 00:00:00,Derec Lacio,2575000,0,1544,508480,3,2,"Related CA Residential Sales, Inc.",CONDO,2019,94105,san-francisco-ca/488-folsom-st-apt-3704-san-francisco-ca-94105-110_508480/for-sale/,Active,ACTIVE,2020-10-28 19:56:42,2020-10-19 00:00:00,2575000,CA,San Francisco,94105,488 Folsom St #3704
1073,187,2020-10-27 00:00:00,Leonel Medeiros,5175000,0,1958,508951,2,2,CDMG at 181 Fremont St.,CONDO,2018,94105,san-francisco-ca/181-fremont-apt-57a-san-francisco-ca-94105-110_508951/for-sale/,Active,ACTIVE,2020-10-27 17:56:39,2020-10-27 00:00:00,5175000,CA,San Francisco,94105,181 Fremont #57A
1074,188,2020-08-10 00:00:00,Gregg Lynn,3450000,0,3465,508255,4,3,Sotheby's International Realty,CONDO,1914,94108,san-francisco-ca/1001-california-street-apt-th-2-san-francisco-ca-94108-110_508255/for-sale/,Active,ACTIVE,2020-10-27 00:01:26,2020-08-10 00:00:00,3450000,CA,San Francisco,94108,1001 California Street #TH 2
1075,191,2020-10-23 00:00:00,Wendy Storch,849000,0,0,506306,1,1,Sotheby's International Realty,CONDO,2017,94103,san-francisco-ca/338-potrero-ave-apt-502-san-francisco-ca-94103-110_506306/for-sale/,Active,ACTIVE,2020-10-23 21:26:29,2020-10-23 00:00:00,849000,CA,San Francisco,94103,338 Potrero Ave #502
1078,194,2020-10-15 00:00:00,Rafael Lucatero,915000,0,835,508552,2,1,Coldwell Banker Realty,CONDO,2009,94107,san-francisco-ca/989-20th-st-565-san-francisco-ca-94107/pid_qc5yoad48g/for-sale/,Active,ACTIVE,2020-10-20 21:06:46,2020-10-15 00:00:00,915000,CA,San Francisco,94107,989 20th St #565
1080,195,2020-08-10 00:00:00,Kevin Kropp,1450000,0,1800,506851,2,3,Vanguard Properties,CONDO,2002,94103,san-francisco-ca/140-s-van-ness-ave-1101-san-francisco-ca-94103/pid_5nlyoad48g/for-sale/,Active,ACTIVE,2020-10-19 07:16:18,2020-08-10 00:00:00,1450000,CA,San Francisco,94103,140 S Van Ness Ave #1101
1081,198,2020-10-01 00:00:00,Helena Zaludova,4850000,3188,4861,508294,4,6,Compass SF,SINGLE_FAMILY_HOUSE,1914,94121,san-francisco-ca/150-32nd-ave-san-francisco-ca-94121/pid_iu8woad48g/for-sale/,Active,ACTIVE,2020-10-16 23:11:20,2020-10-01 00:00:00,4850000,CA,San Francisco,94121,150 32nd Ave
1085,200,2020-10-01 00:00:00,Gregg Lynn,3495000,0,1622,508243,2,2,Sotheby's International Realty,CONDO,1962,94109,san-francisco-ca/1080-chestnut-st-3c-san-francisco-ca-94109/pid_4t6voad48g/for-sale/,Active,ACTIVE,2020-10-14 23:06:31,2020-10-01 00:00:00,3495000,CA,San Francisco,94109,1080 Chestnut St #3C
1086,200,2020-10-05 00:00:00,Payton Stiewe,3488000,2265,3550,508195,2,2,Artemis Real Estate,SINGLE_FAMILY_HOUSE,1924,94103,san-francisco-ca/917-bryant-st-san-francisco-ca-94103-110_508195/for-sale/,Active,ACTIVE,2020-10-14 22:36:35,2020-10-05 00:00:00,3488000,CA,San Francisco,94103,917 Bryant St
1087,201,2020-10-12 00:00:00,Samantha Huang,950000,0,950,508122,2,2,Better Homes and Gardens Real Estate Thrive,CONDO,1915,94118,san-francisco-ca/69-palm-ave-4-san-francisco-ca-94118/pid_6i1woad48g/for-sale/,Active,ACTIVE,2020-10-13 06:21:14,2020-10-12 00:00:00,950000,CA,San Francisco,94118,69 Palm Ave #4
1088,205,2020-09-20 00:00:00,Jessie Lee,875000,0,0,506556,1,2,Compass SF,CONDO,1900,94103,san-francisco-ca/6-mint-plz-apt-303a-san-francisco-ca-94103-110_506556/for-sale/,Active,ACTIVE,2020-10-09 07:26:30,2020-09-20 00:00:00,875000,CA,San Francisco,94103,6 Mint Plz #303A
1090,213,2020-09-30 00:00:00,Bernadette Lamothe,6995000,0,3500,507339,4,5,Sotheby's International Realty,CONDO,1927,94115,san-francisco-ca/2500-steiner-st-3-san-francisco-ca-94115/pid_iyowoad48g/for-sale/,Active,ACTIVE,2020-10-01 19:21:37,2020-09-30 00:00:00,6995000,CA,San Francisco,94115,2500 Steiner St #3
1093,216,2020-09-16 00:00:00,Michael Conrad,2295000,3049,3325,506181,3,5,Citiland Investment Corp.,SINGLE_FAMILY_HOUSE,1880,94110,san-francisco-ca/725-treat-ave-san-francisco-ca-94110-110_406226/for-sale/,Active,ACTIVE,2020-09-28 07:16:26,2020-09-16 00:00:00,2295000,CA,San Francisco,94110,725 Treat Ave
1096,225,2020-09-18 00:00:00,Rick Avery,775000,0,795,506497,1,1,Compass,CONDO,2002,94103,san-francisco-ca/140-s-van-ness-ave-428-san-francisco-ca-94103-110_431096/for-sale/,Active,ACTIVE,2020-09-19 16:21:30,2020-09-18 00:00:00,775000,CA,San Francisco,94103,140 S Van Ness Ave #428
1097,225,2020-09-19 00:00:00,David Hidalgo,1279000,3000,3369,40921626,3,7,Century 21 MM,MULTI_FAMILY,1910,94124,san-francisco-ca/2845-ingalls-st-san-francisco-ca-94124-12_40921626/for-sale/,Active,ACTIVE,2020-09-19 07:01:26,2020-09-19 00:00:00,1279000,CA,San Francisco,94124,2845 Ingalls St
1098,226,2020-09-18 16:55:04,Michael Zhang,1888000,4857,5084,ML81811612,5,6,WEM Pacific Investment Inc.,SINGLE_FAMILY_HOUSE,2003,94134,san-francisco-ca/3733-san-bruno-ave-san-francisco-ca-94134/pid_s7azoad48g/for-sale/,Active,ACTIVE,2020-09-18 23:57:40,2020-09-18 16:55:04,1888000,CA,San Francisco,94134,3733 San Bruno Ave
1099,226,2020-08-20 00:00:00,Ronni Garfield,7795000,2548,4609,504231,4,4,Sotheby's International Realty,SINGLE_FAMILY_HOUSE,1906,94118,san-francisco-ca/3878-jackson-st-san-francisco-ca-94118-110_430710/for-sale/,Active,ACTIVE,2020-09-18 23:21:50,2020-08-20 00:00:00,7795000,CA,San Francisco,94118,3878 Jackson St
1100,226,2020-09-18 00:00:00,David Hidalgo,1129000,2500,2077,40921400,2,5,Century 21 MM,SINGLE_FAMILY_HOUSE,1907,94124,san-francisco-ca/1510-newcomb-san-francisco-ca-94124-12_40921400/for-sale/,Active,ACTIVE,2020-09-18 09:16:24,2020-09-18 00:00:00,1129000,CA,San Francisco,94124,1510 Newcomb
1101,226,2020-09-17 00:00:00,Joe Chan,848000,0,1115,506334,2,2,Engel & Voelkers San Francisco,CONDO,2018,94124,san-francisco-ca/52-innes-ct-apt-306-san-francisco-ca-94124-110_499526/for-sale/,Active,ACTIVE,2020-09-18 07:26:27,2020-09-17 00:00:00,848000,CA,San Francisco,94124,52 Innes Ct #306
1102,229,2020-09-15 00:00:00,Griselda Soto,1375000,2596,1200,40920962,1,3,Alliance Bay Realty,SINGLE_FAMILY_HOUSE,1918,94110,san-francisco-ca/1328-york-st-san-francisco-ca-94110/pid_856yoad48g/for-sale/,Active,ACTIVE,2020-09-15 23:36:37,2020-09-15 00:00:00,1375000,CA,San Francisco,94110,1328 York St
1103,229,2020-07-17 00:00:00,Gregg Lynn,3495000,0,2027,504524,3,3,Sotheby's International Realty,CONDO,2005,94105,san-francisco-ca/188-minna-st-32a-san-francisco-ca-94105/pid_xvtyoad48g/for-sale/,Active,ACTIVE,2020-09-15 07:16:29,2020-07-17 00:00:00,3495000,CA,San Francisco,94105,188 Minna St #32A
1105,238,2020-09-05 00:00:00,Michael Gallin,625000,3746,787,505424,1,2,Vanguard Properties,CONDO,1917,94103,san-francisco-ca/349-s-van-ness-ave-apt-3-san-francisco-ca-94103-110_505424/for-sale/,Active,ACTIVE,2020-09-06 21:46:16,2020-09-05 00:00:00,625000,CA,San Francisco,94103,349 S Van Ness Ave #3
1107,242,2020-08-29 00:00:00,Robin Dustan,2525000,0,1729,504917,2,2,Sotheby's International Realty,CONDO,1925,94108,san-francisco-ca/1100-sacramento-street-1004-san-francisco-ca-94108-110_444349/for-sale/,Active,ACTIVE,2020-09-02 16:21:46,2020-08-29 00:00:00,2525000,CA,San Francisco,94108,1100 Sacramento St #1004
1109,248,2020-08-07 00:00:00,Ronald Sebahar,3000000,50667,1952,503307,3,3,Compass,CONDO,2009,94105,san-francisco-ca/301-mission-st-42d-san-francisco-ca-94105/pid_6wtyoad48g/for-sale/,Active,ACTIVE,2020-08-27 19:46:14,2020-08-07 00:00:00,3000000,CA,San Francisco,94105,301 Mission St #42D
1110,249,2020-08-26 00:00:00,Lynne Brown,3150000,0,1648,504664,2,2,Compass,CONDO,2014,94105,san-francisco-ca/401-harrison-apt-ph46a-san-francisco-ca-94105-110_492226/for-sale/,Active,ACTIVE,2020-08-26 19:46:33,2020-08-26 00:00:00,3150000,CA,San Francisco,94105,401 Harrison #PH46A
1111,249,2020-03-30 00:00:00,Rusty Wadatz,1698000,0,2214,504237,3,3,Sotheby's International Realty,CONDO,2020,94116,san-francisco-ca/2352-19th-ave-san-francisco-ca-94116-110_504237/for-sale/,Active,ACTIVE,2020-08-26 17:16:40,2020-03-30 00:00:00,1698000,CA,San Francisco,94116,2352 19th Ave
1112,251,2020-08-24 00:00:00,Mary Lou Castellanos,7995000,3297,4822,502884,3,4,Sotheby's International Realty,SINGLE_FAMILY_HOUSE,1916,94108,san-francisco-ca/1230-sacramento-st-san-francisco-ca-94108/pid_1jcwoad48g/for-sale/,Active,ACTIVE,2020-08-24 23:36:22,2020-08-24 00:00:00,7995000,CA,San Francisco,94108,1230 Sacramento St
1113,251,2020-08-23 00:00:00,Patricia Aguaristi,7200000,3497,3420,504432,4,4,"Patricia Aguaristi, Broker",SINGLE_FAMILY_HOUSE,1915,94121,san-francisco-ca/10-sea-cliff-ave-san-francisco-ca-94121/pid_wl8woad48g/for-sale/,Active,ACTIVE,2020-08-24 03:36:19,2020-08-23 00:00:00,7200000,CA,San Francisco,94121,10 Sea Cliff Ave
1114,255,2020-08-20 00:00:00,Caroline Kahn Werboff,5000000,0,1972,504253,4,3,Sotheby's International Realty,CONDO,2018,94105,san-francisco-ca/181-fremont-st-apt-60a-san-francisco-ca-94105-110_480872/for-sale/,Active,ACTIVE,2020-08-20 19:36:33,2020-08-20 00:00:00,5000000,CA,San Francisco,94105,181 Fremont St #60A
1115,261,2020-08-14 00:00:00,Robert Belli,299045,0,407,503847,1,1,Home Quest Realty,CONDO,2012,94103,san-francisco-ca/574-natoma-st-203-san-francisco-ca-94103-110_397170/for-sale/,Active,ACTIVE,2020-08-14 15:36:35,2020-08-14 00:00:00,299045,CA,San Francisco,94103,574 Natoma St #203
1148,2,2021-04-30 00:00:00,Missy Wyant Smit,4750000,2996,3780,421543280,4,5,Compass,SINGLE_FAMILY_HOUSE,1900,94123,san-francisco-ca/2515-gough-st-san-francisco-ca-94123/pid_ecnwoad48g/for-sale/,Pending,PENDING,2021-04-30 17:11:39,2021-04-30 00:00:00,4750000,CA,San Francisco,94123,2515 Gough St
1149,3,2021-04-15 00:00:00,Anthony Koutsos,1100000,4399,1193,421539468,2,3,Keller Williams San Francisco,CONDO,1907,94110,san-francisco-ca/823-hampshire-st-san-francisco-ca-94110-110_421539468/for-sale/,Pending,PENDING,2021-04-29 19:56:24,2021-04-15 00:00:00,1100000,CA,San Francisco,94110,823 Hampshire St
1150,3,2021-04-23 00:00:00,Rochelle Vandermerwe,1649000,2805,1655,421542527,2,2,Artemis Real Estate,SINGLE_FAMILY_HOUSE,1954,94131,san-francisco-ca/15-cityview-way-san-francisco-ca-94131/pid_l0byoad48g/for-sale/,Pending,PENDING,2021-04-29 07:21:17,2021-04-23 00:00:00,1649000,CA,San Francisco,94131,15 Cityview Way
1151,4,2021-04-27 00:00:00,Natalie Kitchen,499000,2495,615,421542268,1,1,Compass,CONDO,1900,94117,san-francisco-ca/542-central-ave-apt-542-san-francisco-ca-94117-110_421542268/for-sale/,Active Under Contract,PENDING,2021-04-28 22:01:38,2021-04-27 00:00:00,499000,CA,San Francisco,94117,542 Central Ave #542
1152,5,2021-04-27 00:00:00,Allison Chapleau,2099000,2796,3420,421542796,2,4,Vanguard Properties,MULTI_FAMILY,1922,94110,san-francisco-ca/3678-18th-st-apt-4-san-francisco-ca-94110-110_421542796/for-sale/,Pending,PENDING,2021-04-27 23:46:20,2021-04-27 00:00:00,2099000,CA,San Francisco,94110,3678 18th St #4
1153,5,2021-04-13 00:00:00,John Antonini,2750000,2600,3518,421542258,1,4,Compass,MULTI_FAMILY,1972,94107,san-francisco-ca/721-wisconsin-st-apt-3-san-francisco-ca-94107-110_421542258/for-sale/,Pending,PENDING,2021-04-27 20:05:57,2021-04-13 00:00:00,2750000,CA,San Francisco,94107,721 Wisconsin St #3
1154,5,2021-04-27 00:00:00,Victor Makras,1200000,3118,1550,421540289,1,3,Makras Real Estate,SINGLE_FAMILY_HOUSE,1929,94112,san-francisco-ca/721-huron-ave-san-francisco-ca-94112/pid_zga0oad48g/for-sale/,Pending,PENDING,2021-04-27 18:46:43,2021-04-27 00:00:00,1200000,CA,San Francisco,94112,721 Huron Ave
1155,5,2021-03-15 00:00:00,Jennifer Holderness,1695000,3088,1848,421542207,2,3,Compass,SINGLE_FAMILY_HOUSE,1939,94127,san-francisco-ca/71-ulloa-st-san-francisco-ca-94127/pid_jadyoad48g/for-sale/,Pending,PENDING,2021-04-27 07:21:10,2021-03-15 00:00:00,1695000,CA,San Francisco,94127,71 Ulloa St
1156,6,2021-04-20 00:00:00,Ric Rocchiccioli,825000,0,653,421541348,1,1,Compass SF,CONDO,1978,94108,san-francisco-ca/1177-california-st-1525-san-francisco-ca-94108/pid_izdwoad48g/for-sale/,Pending,PENDING,2021-04-26 07:21:16,2021-04-20 00:00:00,825000,CA,San Francisco,94108,1177 California St #1525
1157,7,2021-04-07 00:00:00,Robyn Kaufman,1298000,38571,950,421536208,2,2,Compass,CONDO,2004,94105,san-francisco-ca/333-1st-st-apt-1607-san-francisco-ca-94105-110_421536208/for-sale/,Pending,PENDING,2021-04-25 21:36:17,2021-04-07 00:00:00,1298000,CA,San Francisco,94105,333 1st St #1607
1158,8,2021-04-24 00:00:00,Ron Abta,3750000,1341,3526,421542106,4,4,Polaris Realty,SINGLE_FAMILY_HOUSE,1999,94114,san-francisco-ca/731-douglass-st-san-francisco-ca-94114/pid_g9byoad48g/for-sale/,Pending,PENDING,2021-04-24 17:06:25,2021-04-24 00:00:00,3750000,CA,San Francisco,94114,731 Douglass St
1159,9,2021-03-20 00:00:00,Pete Brannigan,1795000,2850,1731,421533139,2,3,Compass SF,SINGLE_FAMILY_HOUSE,1953,94114,san-francisco-ca/544-clipper-st-san-francisco-ca-94114-110_397136/for-sale/,Pending,PENDING,2021-04-24 01:41:23,2021-03-20 00:00:00,1795000,CA,San Francisco,94114,544 Clipper St
1160,9,2021-03-17 00:00:00,Gary Snow,599000,27277,542,421541682,1,1,Compass SF,CONDO,1960,94109,san-francisco-ca/1817-california-st-105-san-francisco-ca-94109/pid_wlqwoad48g/for-sale/,Active Under Contract,PENDING,2021-04-23 23:46:31,2021-03-17 00:00:00,599000,CA,San Francisco,94109,1817 California St #105
1161,9,2021-03-31 00:00:00,Lauren Fraser,995000,2400,920,421540376,2,2,Sotheby's International Realty,CONDO,1908,94109,san-francisco-ca/2115-larkin-st-san-francisco-ca-94109-110_381582/for-sale/,Pending,PENDING,2021-04-23 22:21:40,2021-03-31 00:00:00,995000,CA,San Francisco,94109,2115 Larkin St
1162,9,2021-04-20 00:00:00,Mollie Poe,899000,3594,1185,421540772,2,2,Compass,CONDO,2006,94105,san-francisco-ca/69-clementina-st-602-san-francisco-ca-94105/pid_1avyoad48g/for-sale/,Pending,PENDING,2021-04-23 22:01:34,2021-04-20 00:00:00,899000,CA,San Francisco,94105,69 Clementina St #602
1163,9,2021-03-01 00:00:00,Isabelle Grotte,1495000,2875,1255,421538860,1,3,Compass,CONDO,1890,94114,san-francisco-ca/77-beaver-st-san-francisco-ca-94114/pid_mknyoad48g/for-sale/,Pending,PENDING,2021-04-23 21:11:46,2021-03-01 00:00:00,1495000,CA,San Francisco,94114,77 Beaver St
1164,9,2021-04-01 00:00:00,Richard Kaluza,1388000,2402,1361,421540500,1,2,Compass,CONDO,1900,94117,san-francisco-ca/650-cole-st-san-francisco-ca-94117-110_430140/for-sale/,Pending,PENDING,2021-04-23 19:46:30,2021-04-01 00:00:00,1388000,CA,San Francisco,94117,650 Cole St
1165,9,2021-04-06 00:00:00,Laura Rogers,1695000,2495,2052,421540663,3,3,Compass,SINGLE_FAMILY_HOUSE,1947,94131,san-francisco-ca/331-joost-ave-san-francisco-ca-94131/pid_glhyoad48g/for-sale/,Pending,PENDING,2021-04-23 17:46:25,2021-04-06 00:00:00,1695000,CA,San Francisco,94131,331 Joost Ave
1166,9,2021-03-11 00:00:00,Helena Zaludova,2995000,3000,2405,421541454,3,4,Compass SF,SINGLE_FAMILY_HOUSE,1913,94121,san-francisco-ca/364-17th-ave-san-francisco-ca-94121/pid_ubcxoad48g/for-sale/,Pending,PENDING,2021-04-23 16:06:49,2021-03-11 00:00:00,2995000,CA,San Francisco,94121,364 17th Ave
1167,9,2021-03-11 00:00:00,Suhl Chin,1295000,3062,1484,421540241,2,3,Corcoran Global Living,CONDO,1908,94110,san-francisco-ca/1021-shotwell-st-san-francisco-ca-94110-110_421540241/for-sale/,Pending,PENDING,2021-04-23 15:26:39,2021-03-11 00:00:00,1295000,CA,San Francisco,94110,1021 Shotwell St
1168,9,2021-04-12 00:00:00,John LePage,1350000,1875,1301,421537707,2,2,Corcoran Global Living,CONDO,1885,94114,san-francisco-ca/3915-20th-st-san-francisco-ca-94114/pid_l2qyoad48g/for-sale/,Pending,PENDING,2021-04-23 14:31:33,2021-04-12 00:00:00,1350000,CA,San Francisco,94114,3915 20th St
1169,9,2021-04-14 00:00:00,Daniel Fernandez,2190000,2875,2599,421539499,2,6,Corcoran Global Living,MULTI_FAMILY,1895,94110,san-francisco-ca/1332-s-south-van-ness-ave-apt-2-san-francisco-ca-94110-110_421539499/for-sale/,Pending,PENDING,2021-04-23 07:26:16,2021-04-14 00:00:00,2190000,CA,San Francisco,94110,1332 S South Van Ness Ave #2
1170,9,2021-02-20 00:00:00,Vanessa Gamp,1098000,3250,1099,421541579,2,2,Corcoran Global Living,CONDO,2001,94103,san-francisco-ca/425-14th-st-2-san-francisco-ca-94103/pid_vfmyoad48g/for-sale/,Pending,PENDING,2021-04-23 07:21:15,2021-02-20 00:00:00,1098000,CA,San Francisco,94103,425 14th St #2
1171,9,2021-03-07 00:00:00,Thomas Baumgartner,899000,8709,1336,421541370,3,2,Redfin,CONDO,2012,94134,san-francisco-ca/115-diamond-cove-ter-san-francisco-ca-94134/pid_06u0oad48g/for-sale/,Active Under Contract,PENDING,2021-04-23 04:36:15,2021-03-07 00:00:00,899000,CA,San Francisco,94134,115 Diamond Cove Ter
1172,9,2021-04-07 00:00:00,Joan Gordon,4500000,2688,3405,421536000,5,4,City Real Estate,SINGLE_FAMILY_HOUSE,1939,94115,san-francisco-ca/2339-laguna-st-san-francisco-ca-94115-110_417646/for-sale/,Pending,PENDING,2021-04-23 04:35:21,2021-04-07 00:00:00,4500000,CA,San Francisco,94115,2339 Laguna St
1173,9,2021-04-22 20:17:45,Sternsmith Group,898000,3650,1225,ML81840405,1,3,Compass,SINGLE_FAMILY_HOUSE,1929,94112,san-francisco-ca/177-baltimore-way-san-francisco-ca-94112/pid_98uzoad48g/for-sale/,Pending,PENDING,2021-04-23 03:22:26,2021-04-22 20:17:45,898000,CA,San Francisco,94112,177 Baltimore Way
1174,9,2021-04-12 00:00:00,Jamie Lawrence,1449000,19819,974,421538423,2,2,Corcoran Global Living,CONDO,2015,94103,san-francisco-ca/35-dolores-st-apt-310-san-francisco-ca-94103-110_421538423/for-sale/,Active Under Contract,PENDING,2021-04-23 03:16:09,2021-04-12 00:00:00,1449000,CA,San Francisco,94103,35 Dolores St #310
1175,10,2020-12-18 00:00:00,Donna Solen,1295000,2737,1679,421540704,2,3,Corcoran Global Living,CONDO,1912,94114,san-francisco-ca/4763-18th-st-san-francisco-ca-94114/pid_5tu0oad48g/for-sale/,Pending,PENDING,2021-04-23 01:51:27,2020-12-18 00:00:00,1295000,CA,San Francisco,94114,4763 18th St
1176,10,2021-03-30 00:00:00,Rob Costabile,985000,1250,1446,421541421,2,1,Keller Williams San Francisco,CONDO,1997,94103,san-francisco-ca/35-lucerne-street-c-san-francisco-ca-94103-110_439352/for-sale/,Pending,PENDING,2021-04-22 23:16:37,2021-03-30 00:00:00,985000,CA,San Francisco,94103,35 Lucerne St #C
1177,10,2021-04-22 00:00:00,James Koh,998000,3000,1350,421541290,2,2,Compass,SINGLE_FAMILY_HOUSE,1927,94116,san-francisco-ca/2050-20th-ave-san-francisco-ca-94116/pid_hvxxoad48g/for-sale/,Pending,PENDING,2021-04-22 23:06:37,2021-04-22 00:00:00,998000,CA,San Francisco,94116,2050 20th Ave
1178,10,2021-02-17 00:00:00,Jane Poppelreiter,2695000,5174,2435,421540424,4,3,Compass SF,SINGLE_FAMILY_HOUSE,1925,94127,san-francisco-ca/80-san-andreas-way-san-francisco-ca-94127/pid_hshyoad48g/for-sale/,Pending,PENDING,2021-04-22 22:16:33,2021-02-17 00:00:00,2695000,CA,San Francisco,94127,80 San Andreas Way
1179,10,2021-02-18 00:00:00,Sherri Howe,1150000,2250,1057,421541329,1,2,Brava Real Estate,CONDO,1900,94114,san-francisco-ca/3884-23rd-st-san-francisco-ca-94114/pid_d8qyoad48g/for-sale/,Pending,PENDING,2021-04-22 22:06:35,2021-02-18 00:00:00,1150000,CA,San Francisco,94114,3884 23rd St
1180,10,2021-04-20 00:00:00,Mollie Poe,899000,0,688,421541309,1,1,Compass,CONDO,2013,94114,san-francisco-ca/2299-market-st-apt-201-san-francisco-ca-94114-110_507839/for-sale/,Pending,PENDING,2021-04-22 21:56:20,2021-04-20 00:00:00,899000,CA,San Francisco,94114,2299 Market St #201
1181,10,2021-04-22 00:00:00,Robert Moffatt,2395000,3598,2990,421540750,2,4,Sotheby's International Realty,SINGLE_FAMILY_HOUSE,1927,94121,san-francisco-ca/745-39th-ave-san-francisco-ca-94121/pid_7dhxoad48g/for-sale/,Pending,PENDING,2021-04-22 21:21:35,2021-04-22 00:00:00,2395000,CA,San Francisco,94121,745 39th Ave
1182,10,2021-01-14 00:00:00,Jessica Branson,1295000,2996,1546,421529863,2,3,Compass,SINGLE_FAMILY_HOUSE,1945,94122,san-francisco-ca/1778-48th-ave-san-francisco-ca-94122/pid_l8sxoad48g/for-sale/,Pending,PENDING,2021-04-22 20:26:28,2021-01-14 00:00:00,1295000,CA,San Francisco,94122,1778 48th Ave
1183,10,2021-04-21 00:00:00,Nina Hatvany,3495000,3075,2615,421540732,3,3,Compass,SINGLE_FAMILY_HOUSE,1914,94123,san-francisco-ca/2832-union-st-san-francisco-ca-94123/pid_cuywoad48g/for-sale/,Pending,PENDING,2021-04-22 18:21:47,2021-04-21 00:00:00,3495000,CA,San Francisco,94123,2832 Union St
1184,10,2021-04-20 00:00:00,Frank Nolan,1250000,0,0,421540920,1,1,Vanguard Properties,CONDO,2021,94123,san-francisco-ca/2148-union-st-apt-4-san-francisco-ca-94123-110_421540920/for-sale/,Active Under Contract,PENDING,2021-04-22 18:16:32,2021-04-20 00:00:00,1250000,CA,San Francisco,94123,2148 Union St #4
1185,10,2021-01-26 00:00:00,Alexander Lurie,1295000,30997,1265,421534368,2,3,Compass,CONDO,1983,94115,san-francisco-ca/1905-eddy-st-1-san-francisco-ca-94115/pid_5b3woad48g/for-sale/,Pending,PENDING,2021-04-22 17:56:42,2021-01-26 00:00:00,1295000,CA,San Francisco,94115,1905 Eddy St #1
